240,0,13:44,13:46,7,G542,咸宁北,,,,,,,428.5
267,0,14:11,14:14,8,G542,武汉,,,,,,,463.5
313,0,14:57,14:59,9,G542,信阳东,,,,,,,534.5
353,0,15:37,15:39,10,G542,漯河西,,,,,,,601
395,0,16:19,16:19,11,G542,郑州东,,,,,,,653
0,0,,14:14,1,G546,广州南,,,,,,,
51,0,15:05,15:07,2,G546,韶关,,,,,,,104.5
84,0,15:38,15:40,3,G546,郴州西,,,,,,,174.5
119,0,16:13,16:20,4,G546,衡阳东,,,,,,,244
153,0,16:47,16:49,5,G546,株洲西,,,,,,,294
174,0,17:08,17:12,6,G546,长沙南,,,,,,,314
211,0,17:45,17:47,7,G546,岳阳东,,,,,,,373.5
263,0,18:37,18:49,8,G546,武汉,,,,,,,463.5
318,0,19:32,19:35,9,G546,信阳东,,,,,,,534.5
335,0,19:49,19:51,10,G546,明港东,,,,,,,553
355,0,20:09,20:11,11,G546,驻马店西,,,,,,,578
392,0,20:46,20:48,12,G546,许昌东,,,,,,,624
417,0,21:11,21:11,13,G546,郑州东,,,,,,,653
0,0,,16:43,1,G547,郑州东,,,,,,,
24,0,17:07,17:09,2,G547,许昌东,,,,,,,41.5
42,0,17:25,17:27,3,G547,漯河西,,,,,,,70.5
62,0,17:45,17:47,4,G547,驻马店西,,,,,,,100.5
81,0,18:04,18:06,5,G547,明港东,,,,,,,131.5
135,0,18:58,19:01,6,G547,武汉,,,,,,,244
187,0,19:50,19:52,7,G547,岳阳东,,,,,,,333
224,0,20:27,20:31,8,G547,长沙南,,,,,,,393.5
265,0,21:08,21:10,9,G547,衡阳东,,,,,,,463.5
300,0,21:43,21:45,10,G547,郴州西,,,,,,,519.5
387,0,23:10,23:10,11,G547,广州南,,,,,,,653
0,0,,09:27,1,G54,杭州东,,,,,,,
13,0,09:40,09:42,2,G54,德清,,,,,,,16
28,0,09:55,09:57,3,G54,湖州,,,,,,,32.5
48,0,10:15,10:17,4,G54,宜兴,,,,,,,58.5
84,0,10:51,10:56,5,G54,南京南,,,,,,,117.5
131,0,11:38,11:40,6,G54,蚌埠南,,,,,,,198
170,0,12:17,12:22,7,G54,徐州东,,,,,,,265.5
226,0,13:13,13:15,8,G54,泰安,,,,,,,359.5
245,0,13:32,13:34,9,G54,济南西,,,,,,,383.5
293,0,14:20,14:22,10,G54,沧州西,,,,,,,461.5
324,0,14:51,14:51,11,G54,天津西,,,,,,,500
0,0,,08:00,1,G551,漯河西,,,,,,,
18,0,08:18,08:20,2,G551,驻马店西,,,,,,,28.5
37,0,08:37,08:39,3,G551,明港东,,,,,,,60.5
52,0,08:52,08:54,4,G551,信阳东,,,,,,,83.5
72,0,09:12,09:14,5,G551,孝感北,,,,,,,116.5
104,0,09:44,09:51,6,G551,武汉,,,,,,,174.5
144,0,10:24,10:30,7,G551,赤壁北,,,,,,,233
172,0,10:52,10:54,8,G551,岳阳东,,,,,,,269
207,0,11:27,11:30,9,G551,长沙南,,,,,,,330
226,0,11:46,11:48,10,G551,株洲西,,,,,,,351
255,0,12:15,12:17,11,G551,衡阳东,,,,,,,402.5
289,0,12:49,12:51,12,G551,郴州西,,,,,,,462.5
338,0,13:38,13:40,13,G551,英德西,,,,,,,550
383,0,14:23,14:28,14,G551,广州南,,,,,,,601
418,0,14:58,14:58,15,G551,深圳北,,,,,,,675.5
0,0,,09:33,1,G552,广州南,,,,,,,
17,0,09:50,09:52,2,G552,广州北,,,,,,,19.5
58,0,10:31,10:33,3,G552,韶关,,,,,,,104.5
91,0,11:04,11:06,4,G552,郴州西,,,,,,,174.5
148,0,12:01,12:06,5,G552,株洲西,,,,,,,294
173,0,12:26,12:32,6,G552,长沙南,,,,,,,314
212,0,13:05,13:07,7,G552,岳阳东,,,,,,,373.5
264,0,13:57,14:02,8,G552,武汉,,,,,,,463.5
299,0,14:32,14:34,9,G552,孝感北,,,,,,,507.5
319,0,14:52,14:52,10,G552,信阳东,,,,,,,534.5
0,0,,15:30,1,G553,信阳东,,,,,,,
18,0,15:48,15:50,2,G553,孝感北,,,,,,,33.5
52,0,16:22,16:28,3,G553,武汉,,,,,,,91.5
110,0,17:20,17:22,4,G553,岳阳东,,,,,,,190.5
146,0,17:56,17:59,5,G553,长沙南,,,,,,,254
178,0,18:28,18:30,6,G553,衡山西,,,,,,,311
205,0,18:55,18:57,7,G553,耒阳西,,,,,,,351
254,0,19:44,19:46,8,G553,韶关,,,,,,,450.5
313,0,20:43,20:43,9,G553,广州南,,,,,,,534.5
0,0,,13:28,1,G554,深圳北,,,,,,,
17,0,13:45,13:47,2,G554,虎门,,,,,,,39.5
36,0,14:04,14:09,3,G554,广州南,,,,,,,74.5
119,0,15:27,15:29,4,G554,郴州西,,,,,,,249
154,0,16:02,16:04,5,G554,衡阳东,,,,,,,318.5
183,0,16:31,16:33,6,G554,株洲西,,,,,,,368.5
203,0,16:51,16:54,7,G554,长沙南,,,,,,,388.5
225,0,17:13,17:19,8,G554,汨罗东,,,,,,,423.5
251,0,17:39,17:41,9,G554,岳阳东,,,,,,,448
275,0,18:03,18:08,10,G554,赤壁北,,,,,,,488
293,0,18:21,18:23,11,G554,咸宁北,,,,,,,503
320,0,18:48,19:13,12,G554,武汉,,,,,,,538
375,0,19:43,19:45,13,G554,孝感北,,,,,,,582
395,0,20:03,20:05,14,G554,信阳东,,,,,,,609
410,0,20:18,20:20,15,G554,明港东,,,,,,,627.5
429,0,20:37,20:41,16,G554,驻马店西,,,,,,,652.5
452,0,21:00,21:00,17,G554,漯河西,,,,,,,675.5
0,0,,12:51,1,G555,北京西,,,,,,,
73,0,14:04,14:06,2,G555,石家庄,,,,,,,128.5
163,0,15:34,15:37,3,G555,郑州东,,,,,,,309
232,0,16:43,16:45,4,G555,信阳东,,,,,,,446.5
283,0,17:34,17:39,5,G555,汉口,,,,,,,519.5
323,0,18:14,18:16,6,G555,天门南,,,,,,,544.5
345,0,18:36,18:38,7,G555,潜江,,,,,,,559
373,0,19:04,19:06,8,G555,荆州,,,,,,,580
393,0,19:24,19:26,9,G555,枝江北,,,,,,,593
414,0,19:45,19:45,10,G555,宜昌东,,,,,,,605.5
0,0,,11:07,1,G557,北京西,,,,,,,
54,0,12:01,12:03,2,G557,定州东,,,,,,,92.5
79,0,12:26,12:29,3,G557,石家庄,,,,,,,128.5
97,0,12:44,12:46,4,G557,高邑西,,,,,,,152.5
140,0,13:27,13:29,5,G557,安阳东,,,,,,,236
168,0,13:55,13:57,6,G557,新乡东,,,,,,,281
191,0,14:18,14:21,7,G557,郑州东,,,,,,,309
218,0,14:45,14:47,8,G557,许昌东,,,,,,,347
236,0,15:03,15:05,9,G557,漯河西,,,,,,,373
256,0,15:23,15:32,10,G557,驻马店西,,,,,,,399.5
290,0,15:57,15:59,11,G557,信阳东,,,,,,,446.5
310,0,16:17,16:36,12,G557,孝感北,,,,,,,473.5
360,0,17:07,17:07,13,G557,武汉,,,,,,,520.5
0,0,,18:14,1,G558,武汉,,,,,,,
30,0,18:44,18:46,2,G558,孝感北,,,,,,,57.5
50,0,19:04,19:07,3,G558,信阳东,,,,,,,91.5
78,0,19:32,19:34,4,G558,驻马店西,,,,,,,145.5
98,0,19:52,19:54,5,G558,漯河西,,,,,,,174.5
116,0,20:10,20:12,6,G558,许昌东,,,,,,,204
144,0,20:38,20:41,7,G558,郑州东,,,,,,,244
167,0,21:01,21:03,8,G558,新乡东,,,,,,,272
241,0,22:15,22:22,9,G558,石家庄,,,,,,,414.5
320,0,23:34,23:34,10,G558,北京西,,,,,,,520.5
0,0,,09:13,1,G559,北京西,,,,,,,
63,0,10:16,10:18,2,G559,正定机场,,,,,,,111.5
79,0,10:32,10:35,3,G559,石家庄,,,,,,,128.5
121,0,11:14,11:16,4,G559,邯郸东,,,,,,,209
150,0,11:43,11:45,5,G559,鹤壁东,,,,,,,255
184,0,12:17,12:17,6,G559,郑州东,,,,,,,309
0,0,,08:10,1,G55,北京南,,,,,,,
73,0,09:23,09:26,2,G55,德州东,,,,,,,144.5
100,0,09:50,09:57,3,G55,济南西,,,,,,,184.5
139,0,10:29,10:36,4,G55,曲阜东,,,,,,,244
182,0,11:12,11:15,5,G55,徐州东,,,,,,,309
260,0,12:30,12:38,6,G55,南京南,,,,,,,443.5
278,0,12:48,12:50,7,G55,江宁,,,,,,,449
321,0,13:31,13:33,8,G55,湖州,,,,,,,512.5
344,0,13:54,14:07,9,G55,杭州东,,,,,,,538.5
405,0,14:55,14:59,10,G55,宁波,,,,,,,595.5
462,0,15:52,15:54,11,G55,台州,,,,,,,640.5
475,0,16:05,16:07,12,G55,温岭,,,,,,,648
514,0,16:44,16:47,13,G55,温州南,,,,,,,677
543,0,17:13,17:15,14,G55,苍南,,,,,,,693.5
561,0,17:31,17:33,15,G55,福鼎,,,,,,,704.5
583,0,17:53,17:55,16,G55,霞浦,,,,,,,719.5
606,0,18:16,18:18,17,G55,宁德,,,,,,,737
649,0,18:59,18:59,18,G55,福州,,,,,,,765
0,0,,17:03,1,G561,北京西,,,,,,,
30,0,17:33,17:44,2,G561,高碑店东,,,,,,,37.5
57,0,18:00,18:02,3,G561,保定东,,,,,,,63.5
95,0,18:38,18:41,4,G561,石家庄,,,,,,,128.5
126,0,19:09,19:11,5,G561,邢台东,,,,,,,185.5
144,0,19:27,19:30,6,G561,邯郸东,,,,,,,209
164,0,19:47,19:49,7,G561,安阳东,,,,,,,236
192,0,20:15,20:17,8,G561,新乡东,,,,,,,281
215,0,20:38,20:46,9,G561,郑州东,,,,,,,309
237,0,21:00,21:00,10,G561,郑州,,,,,,,309
0,0,,09:13,1,G562,郑州东,,,,,,,
20,0,09:33,09:36,2,G562,新乡东,,,,,,,30.5
50,0,10:03,10:05,3,G562,安阳东,,,,,,,80.5
80,0,10:33,10:35,4,G562,邢台东,,,,,,,132.5
110,0,11:03,11:10,5,G562,石家庄,,,,,,,189.5
153,0,11:46,11:53,6,G562,保定东,,,,,,,252
176,0,12:09,12:11,7,G562,高碑店东,,,,,,,275
207,0,12:40,12:40,8,G562,北京西,,,,,,,309
0,0,,18:28,1,G565,北京西,,,,,,,
41,0,19:09,19:11,2,G565,保定东,,,,,,,63.5
79,0,19:47,19:51,3,G565,石家庄,,,,,,,128.5
98,0,20:06,20:22,4,G565,高邑西,,,,,,,152.5
143,0,20:51,20:53,5,G565,邯郸东,,,,,,,209
204,0,21:52,21:52,6,G565,郑州东,,,,,,,309
0,0,,12:38,1,G566,郑州,,,,,,,
17,0,12:55,12:59,2,G566,郑州东,,,,,,,8.5
42,0,13:20,13:22,3,G566,新乡东,,,,,,,30.5
60,0,13:38,13:40,4,G566,鹤壁东,,,,,,,59.5
76,0,13:54,13:58,5,G566,安阳东,,,,,,,80.5
109,0,14:27,14:29,6,G566,邢台东,,,,,,,132.5
139,0,14:57,15:00,7,G566,石家庄,,,,,,,189.5
177,0,15:35,15:38,8,G566,保定东,,,,,,,252
196,0,15:54,16:02,9,G566,高碑店东,,,,,,,275
234,0,16:32,16:32,10,G566,北京西,,,,,,,309
0,0,,19:16,1,G567,北京西,,,,,,,
63,0,20:19,20:21,2,G567,正定机场,,,,,,,111.5
79,0,20:35,20:38,3,G567,石家庄,,,,,,,128.5
110,0,21:06,21:08,4,G567,邢台东,,,,,,,185.5
128,0,21:24,21:26,5,G567,邯郸东,,,,,,,209
157,0,21:53,21:55,6,G567,鹤壁东,,,,,,,255
191,0,22:27,22:27,7,G567,郑州东,,,,,,,309
0,0,,18:05,1,G570,郑州,,,,,,,
17,0,18:22,18:25,2,G570,郑州东,,,,,,,8.5
51,0,18:56,18:58,3,G570,鹤壁东,,,,,,,59.5
68,0,19:13,19:15,4,G570,安阳东,,,,,,,80.5
98,0,19:43,19:45,5,G570,邢台东,,,,,,,132.5
128,0,20:13,20:16,6,G570,石家庄,,,,,,,189.5
167,0,20:52,20:55,7,G570,保定东,,,,,,,252
211,0,21:36,21:36,8,G570,北京西,,,,,,,309
0,0,,08:25,1,G576,上海虹桥,,,,,,,
23,0,08:48,08:50,2,G576,苏州北,,,,,,,34.5
35,0,09:00,09:02,3,G576,无锡东,,,,,,,49.5
54,0,09:19,09:24,4,G576,常州北,,,,,,,74.5
77,0,09:42,09:43,5,G576,镇江南,,,,,,,104.5
97,0,10:02,10:05,6,G576,南京南,,,,,,,134.5
121,0,10:26,10:28,7,G576,全椒,,,,,,,154.5
160,0,11:05,11:13,8,G576,合肥南,,,,,,,196
196,0,11:41,11:43,9,G576,六安,,,,,,,221.5
301,0,13:26,13:30,10,G576,武汉,,,,,,,301
338,0,14:03,14:05,11,G576,赤壁北,,,,,,,360
361,0,14:26,14:31,12,G576,岳阳东,,,,,,,399.5
386,0,14:51,14:57,13,G576,汨罗东,,,,,,,432
411,0,15:16,15:16,14,G576,长沙南,,,,,,,467
0,0,,13:30,1,G578,长沙南,,,,,,,
33,0,14:03,14:05,2,G578,岳阳东,,,,,,109.5,69.5
65,0,14:35,14:42,3,G578,咸宁北,,,,,,204.5,129.5
97,0,15:07,15:11,4,G578,武汉,,,,,,264.5,164.5
195,0,16:45,16:47,5,G578,六安,,,,,,361,245.5
226,0,17:16,17:27,6,G578,合肥南,,,,,,391.5,270.5
273,0,18:03,18:10,7,G578,全椒,,,,,,442,312
302,0,18:32,18:35,8,G578,南京南,,,,,,463.5,331.5
338,0,19:08,19:09,9,G578,常州北,,,,,,564,391
356,0,19:26,19:32,10,G578,无锡东,,,,,,608,417.5
373,0,19:43,19:45,11,G578,苏州北,,,,,,629,430
398,0,20:08,,12,G578,上海虹桥,,,,,,691.5,467
0,0,,08:02,1,G579,南京南,,,,,,,
21,0,08:23,08:25,2,G579,全椒,,,,,,,19.5
60,0,09:02,09:08,3,G579,合肥南,,,,,,,60.5
94,0,09:36,09:38,4,G579,六安,,,,,,,86
191,0,11:13,11:19,5,G579,武汉,,,,,,,165.5
230,0,11:52,11:54,6,G579,赤壁北,,,,,,,224.5
253,0,12:15,12:17,7,G579,岳阳东,,,,,,,264
290,0,12:52,12:52,8,G579,长沙南,,,,,,,331.5
0,0,,07:20,1,G57,北京南,,,,,,,
34,0,07:54,07:58,2,G57,天津南,,,,,,,54.5
85,0,08:45,08:47,3,G57,德州东,,,,,,,144.5
111,0,09:11,09:13,4,G57,济南西,,,,,,,184.5
163,0,10:03,10:04,5,G57,枣庄,,,,,,,284
182,0,10:22,10:24,6,G57,徐州东,,,,,,,309
245,0,11:25,11:27,7,G57,滁州,,,,,,,418.5
265,0,11:45,11:49,8,G57,南京南,,,,,,,443.5
303,0,12:23,12:25,9,G57,宜兴,,,,,,,492
329,0,12:49,12:51,10,G57,德清,,,,,,,526
344,0,13:04,13:07,11,G57,杭州东,,,,,,,538.5
366,0,13:26,13:29,12,G57,绍兴北,,,,,,,554.5
380,0,13:40,13:42,13,G57,上虞北,,,,,,,566
409,0,14:09,14:09,14,G57,宁波,,,,,,,595.5
0,0,,16:42,1,G580,长沙南,,,,,,,
34,0,17:16,17:18,2,G580,岳阳东,,,,,,,69.5
66,0,17:48,17:50,3,G580,咸宁北,,,,,,,129.5
93,0,18:15,18:25,4,G580,武汉,,,,,,,164.5
142,0,19:04,19:06,5,G580,麻城北,,,,,,,198
182,0,19:44,19:46,6,G580,金寨,,,,,,,230
204,0,20:06,20:08,7,G580,六安,,,,,,,245.5
234,0,20:36,20:46,8,G580,合肥南,,,,,,,270.5
298,0,21:40,21:40,9,G580,南京南,,,,,,,331.5
0,0,,15:38,1,G582,宁波,,,,,,,
19,0,15:57,16:00,2,G582,余姚北,,,,,,,22.5
41,0,16:19,16:21,3,G582,绍兴北,,,,,,,51.5
61,0,16:39,16:47,4,G582,杭州东,,,,,,,71
90,0,17:08,17:10,5,G582,湖州,,,,,,,104
101,0,17:19,17:21,6,G582,长兴,,,,,,,113
116,0,17:34,17:36,7,G582,宜兴,,,,,,,129.5
140,0,17:58,18:00,8,G582,溧水,,,,,,,167.5
157,0,18:15,18:27,9,G582,南京南,,,,,,,188.5
190,0,18:48,18:50,10,G582,全椒,,,,,,,209
221,0,19:19,19:21,11,G582,肥东,,,,,,,243
235,0,19:33,19:43,12,G582,合肥南,,,,,,,249
273,0,20:11,20:13,13,G582,六安,,,,,,,274.5
295,0,20:33,20:35,14,G582,金寨,,,,,,,290
336,0,21:14,21:16,15,G582,麻城北,,,,,,,321.5
387,0,22:05,22:05,16,G582,武汉,,,,,,,354
0,0,,09:17,1,G586,武汉,,,,,,,
43,0,10:00,10:04,2,G586,信阳东,,,,,,,91.5
86,0,10:43,10:52,3,G586,漯河西,,,,,,,174.5
115,0,11:12,11:14,4,G586,许昌东,,,,,,,204
141,0,11:38,11:51,5,G586,郑州东,,,,,,,244
174,0,12:11,12:13,6,G586,新乡东,,,,,,,272
192,0,12:29,12:36,7,G586,鹤壁东,,,,,,,298
214,0,12:51,12:54,8,G586,安阳东,,,,,,,317
234,0,13:11,13:13,9,G586,邯郸东,,,,,,,342
275,0,13:52,14:02,10,G586,石家庄,,,,,,,414.5
321,0,14:38,14:40,11,G586,保定东,,,,,,,469.5
364,0,15:21,15:21,12,G586,北京西,,,,,,,520.5
0,0,,07:45,1,G58,宁波,,,,,,,
26,0,08:11,08:13,2,G58,上虞北,,,,,,,37
40,0,08:25,08:27,3,G58,绍兴北,,,,,,,51.5
60,0,08:45,08:52,4,G58,杭州东,,,,,,,71
92,0,09:17,09:19,5,G58,长兴,,,,,,,113
126,0,09:51,09:53,6,G58,溧水,,,,,,,167.5
145,0,10:10,10:17,7,G58,南京南,,,,,,,188.5
230,0,11:35,11:38,8,G58,徐州东,,,,,,,329.5
251,0,11:56,11:57,9,G58,枣庄,,,,,,,356.5
276,0,12:21,12:23,10,G58,曲阜东,,,,,,,394.5
309,0,12:54,12:57,11,G58,济南西,,,,,,,446.5
336,0,13:21,13:23,12,G58,德州东,,,,,,,480.5
414,0,14:39,14:39,13,G58,北京南,,,,,,,595.5
0,0,,06:20,1,G590,温州南,,,,,,,
35,0,06:55,06:57,2,G590,温岭,,,,,,,28.5
48,0,07:08,07:10,3,G590,台州,,,,,,,35.5
106,0,08:06,08:11,4,G590,宁波,,,,,,,88.5
137,0,08:37,08:39,5,G590,上虞北,,,,,,,119
151,0,08:51,08:53,6,G590,绍兴北,,,,,,,133
171,0,09:11,09:19,7,G590,杭州东,,,,,,,153
200,0,09:40,09:42,8,G590,湖州,,,,,,,185.5
211,0,09:51,09:53,9,G590,长兴,,,,,,,194.5
243,0,10:23,10:25,10,G590,溧水,,,,,,,249.5
260,0,10:40,10:43,11,G590,南京南,,,,,,,270.5
317,0,11:37,11:43,12,G590,合肥南,,,,,,,331
351,0,12:11,12:13,13,G590,六安,,,,,,,356.5
410,0,13:10,13:12,14,G590,麻城北,,,,,,,403.5
457,0,13:57,13:57,15,G590,武汉,,,,,,,435.5
0,0,,12:37,1,G592,汉口,,,,,,,
33,0,13:10,13:13,2,G592,红安西,,,,,,25.5,20.5
54,0,13:31,13:34,3,G592,麻城北,,,,,,38.5,31.5
117,0,14:34,14:37,4,G592,六安,,,,,,95.5,79.5
150,0,15:07,15:12,5,G592,合肥南,,,,,,126.5,105.5
209,0,16:06,16:10,6,G592,南京南,,,,,,198,166
246,0,16:43,16:45,7,G592,宜兴,,,,,,298,225
272,0,17:09,17:11,8,G592,德清,,,,,,369,267.5
287,0,17:24,17:28,9,G592,杭州东,,,,,,396,283.5
309,0,17:46,17:48,10,G592,绍兴北,,,,,,429,303.5
322,0,17:59,18:01,11,G592,上虞北,,,,,,453,317.5
350,0,18:27,18:35,12,G592,宁波,,,,,,516,354.5
385,0,19:02,19:04,13,G592,宁海,,,,,,516,354.5
402,0,19:19,19:21,14,G592,三门县,,,,,,555.5,386.5
423,0,19:40,19:42,15,G592,台州,,,,,,571.5,400
436,0,19:53,19:55,16,G592,温岭,,,,,,579.5,407
476,0,20:33,,17,G592,温州南,,,,,,614.5,436
0,0,,08:04,1,G594,杭州东,,,,,,,
13,0,08:17,08:19,2,G594,德清,,,,,,,16
40,0,08:44,08:46,3,G594,宜兴,,,,,,,58.5
53,0,08:57,08:59,4,G594,溧阳,,,,,,,72.5
78,0,09:22,09:24,5,G594,江宁,,,,,,,112
88,0,09:32,09:37,6,G594,南京南,,,,,,,117.5
114,0,09:58,10:00,7,G594,全椒,,,,,,,138
153,0,10:37,10:45,8,G594,合肥南,,,,,,,178
189,0,11:13,11:15,9,G594,六安,,,,,,,203.5
211,0,11:35,11:37,10,G594,金寨,,,,,,,219
295,0,12:59,12:59,11,G594,武汉,,,,,,,283
0,0,,14:25,1,G596,武汉,,,,,,,
26,0,14:51,14:53,2,G596,红安西,,,,,,24.5,20.5
100,0,16:05,16:07,3,G596,六安,,,,,,94.5,79.5
131,0,16:36,16:45,4,G596,合肥南,,,,,,125.5,104.5
196,0,17:41,17:46,5,G596,南京南,,,,,,197.5,165.5
209,0,17:54,17:56,6,G596,江宁,,,,,,213,174.5
234,0,18:19,18:21,7,G596,溧阳,,,,,,273.5,210.5
248,0,18:33,18:35,8,G596,宜兴,,,,,,297.5,224.5
262,0,18:47,18:49,9,G596,长兴,,,,,,325,241.5
273,0,18:58,19:00,10,G596,湖州,,,,,,340.5,250.5
296,0,19:21,,11,G596,杭州东,,,,,,395.5,283
0,0,,07:55,1,G598,上海虹桥,,,,,,,
68,0,09:03,09:05,2,G598,南京南,,,,,,,134.5
124,0,09:59,10:05,3,G598,合肥南,,,,,,,196
260,0,12:15,12:15,4,G598,汉口,,,,,,,301.5
0,0,,13:45,1,G59,北京南,,,,,,,
34,0,14:19,14:22,2,G59,天津南,,,,,,,54.5
81,0,15:06,15:12,3,G59,德州东,,,,,,,144.5
111,0,15:36,15:38,4,G59,济南西,,,,,,,184.5
163,0,16:28,16:30,5,G59,枣庄,,,,,,,284
183,0,16:48,16:51,6,G59,徐州东,,,,,,,309
223,0,17:28,17:34,7,G59,蚌埠南,,,,,,,374
272,0,18:17,18:19,8,G59,南京南,,,,,,,443.5
308,0,18:53,18:55,9,G59,宜兴,,,,,,,492
327,0,19:12,19:14,10,G59,湖州,,,,,,,512.5
350,0,19:35,19:41,11,G59,杭州东,,,,,,,538.5
374,0,19:59,20:01,12,G59,绍兴北,,,,,,,554.5
394,0,20:19,20:21,13,G59,余姚北,,,,,,,577.5
415,0,20:40,20:40,14,G59,宁波,,,,,,,595.5
0,0,,07:00,1,G5,北京南,,,,,,,
92,0,08:32,08:34,2,G5,济南西,,,,,,,184.5
226,0,10:46,10:48,3,G5,南京南,,,,,,,443.5
295,0,11:55,11:55,4,G5,上海虹桥,,,,,,,553
0,0,,15:00,1,G6001,长沙南,,,,,,,
143,0,17:23,17:29,2,G6001,广州南,,,,,,,314
178,0,17:58,17:58,3,G6001,深圳北,,,,,,,388.5
0,0,,14:59,1,G6002,深圳北,,,,,,,
29,0,15:28,15:33,2,G6002,广州南,,,,,,,74.5
176,0,17:55,17:55,3,G6002,长沙南,,,,,,,388.5
0,0,,07:00,1,G6011,长沙南,,,,,,,
65,0,08:05,08:07,2,G6011,郴州西,,,,,,,149.5
98,0,08:38,08:40,3,G6011,韶关,,,,,,,219
131,0,09:11,09:13,4,G6011,清远,,,,,,,279
146,0,09:26,09:28,5,G6011,广州北,,,,,,,294
171,0,09:51,09:56,6,G6011,广州南,,,,,,,314
193,0,10:13,10:15,7,G6011,虎门,,,,,,,348.5
212,0,10:32,10:32,8,G6011,深圳北,,,,,,,388.5
0,0,,07:10,1,G6012,深圳北,,,,,,,
17,0,07:27,07:29,2,G6012,虎门,,,,,,,39.5
36,0,07:46,07:52,3,G6012,广州南,,,,,,,74.5
93,0,08:43,08:52,4,G6012,韶关,,,,,,,179
149,0,09:39,09:41,5,G6012,耒阳西,,,,,,,293.5
205,0,10:35,10:35,6,G6012,长沙南,,,,,,,388.5
0,0,,07:30,1,G6013,长沙南,,,,,,,
29,0,07:59,08:01,2,G6013,衡山西,,,,,,,64.5
72,0,08:42,08:44,3,G6013,郴州西,,,,,,,149.5
105,0,09:15,09:17,4,G6013,韶关,,,,,,,219
164,0,10:14,10:18,5,G6013,广州南,,,,,,,314
185,0,10:35,10:37,6,G6013,虎门,,,,,,,348.5
205,0,10:55,10:55,7,G6013,深圳北,,,,,,,388.5
0,0,,17:50,1,G6014,深圳北,,,,,,,
17,0,18:07,18:09,2,G6014,虎门,,,,,,,39.5
36,0,18:26,18:30,3,G6014,广州南,,,,,,,74.5
64,0,18:54,18:56,4,G6014,清远,,,,,,,114
98,0,19:28,19:30,5,G6014,韶关,,,,,,,179
159,0,20:29,20:31,6,G6014,衡阳东,,,,,,,318.5
188,0,20:58,21:00,7,G6014,株洲西,,,,,,,368.5
209,0,21:19,21:19,8,G6014,长沙南,,,,,,,388.5
0,0,,07:50,1,G6015,长沙南,,,,,,,
15,0,08:05,08:07,2,G6015,株洲西,,,,,,,24.5
56,0,08:46,08:48,3,G6015,耒阳西,,,,,,,104.5
79,0,09:09,09:11,4,G6015,郴州西,,,,,,,149.5
127,0,09:57,09:59,5,G6015,英德西,,,,,,,259
171,0,10:41,10:45,6,G6015,广州南,,,,,,,314
192,0,11:02,11:04,7,G6015,虎门,,,,,,,348.5
220,0,11:30,11:30,8,G6015,福田,,,,,,,397
0,0,,11:08,1,G6016,深圳北,,,,,,,
17,0,11:25,11:27,2,G6016,虎门,,,,,,,39.5
36,0,11:44,11:50,3,G6016,广州南,,,,,,,74.5
93,0,12:41,12:43,4,G6016,韶关,,,,,,,179
142,0,13:30,13:32,5,G6016,耒阳西,,,,,,,293.5
185,0,14:13,14:16,6,G6016,株洲西,,,,,,,368.5
208,0,14:36,14:36,7,G6016,长沙南,,,,,,,388.5
0,0,,10:08,1,G6017,长沙南,,,,,,,
29,0,10:37,10:39,2,G6017,衡山西,,,,,,,64.5
56,0,11:04,11:10,3,G6017,耒阳西,,,,,,,104.5
109,0,11:57,11:59,4,G6017,韶关,,,,,,,219
150,0,12:38,12:40,5,G6017,广州北,,,,,,,294
175,0,13:03,13:07,6,G6017,广州南,,,,,,,314
208,0,13:36,13:36,7,G6017,深圳北,,,,,,,388.5
0,0,,11:56,1,G6018,福田,,,,,,,
26,0,12:22,12:24,2,G6018,虎门,,,,,,,45
45,0,12:41,12:44,3,G6018,广州南,,,,,,,82
99,0,13:35,13:37,4,G6018,韶关,,,,,,,186
132,0,14:08,14:10,5,G6018,郴州西,,,,,,,255
191,0,15:07,15:09,6,G6018,株洲西,,,,,,,375.5
213,0,15:29,15:29,7,G6018,长沙南,,,,,,,397
0,0,,10:55,1,G6019,长沙南,,,,,,,
29,0,11:24,11:26,2,G6019,衡山西,,,,,,,64.5
56,0,11:51,11:53,3,G6019,耒阳西,,,,,,,104.5
105,0,12:40,12:42,4,G6019,韶关,,,,,,,219
165,0,13:40,13:44,5,G6019,广州南,,,,,,,314
186,0,14:01,14:03,6,G6019,虎门,,,,,,,348.5
206,0,14:21,14:21,7,G6019,深圳北,,,,,,,388.5
0,0,,07:21,1,G601,北京西,,,,,,,
42,0,08:03,08:06,2,G601,保定东,,,,,,,63.5
63,0,08:24,08:26,3,G601,定州东,,,,,,,92.5
88,0,08:49,08:53,4,G601,石家庄,,,,,,,128.5
132,0,09:33,09:36,5,G601,阳泉北,,,,,,,158.5
181,0,10:22,10:22,6,G601,太原南,,,,,,,197
0,0,,14:05,1,G6020,深圳北,,,,,,,
17,0,14:22,14:24,2,G6020,虎门,,,,,,,39.5
36,0,14:41,14:45,3,G6020,广州南,,,,,,,74.5
64,0,15:09,15:11,4,G6020,清远,,,,,,,114
124,0,16:09,16:11,5,G6020,郴州西,,,,,,,249
159,0,16:44,16:46,6,G6020,衡阳东,,,,,,,318.5
188,0,17:13,17:15,7,G6020,株洲西,,,,,,,368.5
